subject,scenario,rep,configuration,engine,mode,llm,failureDetectedAt,frCreationTimestamp,diagFileMtimeUTC,operator_latency_s,diagnosis_latency_s,mttd_e2e_s
s4-umami,F1,r4,C5,llm,grounded,LLM-B,2026-05-23T16:17:24Z,2026-05-23T16:17:24Z,2026-05-23T17:55:57.335048Z,0.000,5913.335,5913.335
s4-umami,F1,r4,C5,llm,grounded,LLM-A,2026-05-23T16:17:24Z,2026-05-23T16:17:24Z,2026-05-23T17:43:16.622782Z,0.000,5152.623,5152.623
s4-umami,F1,r5,C1,llm,grounded,LLM-B,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:55:59.502077Z,-8.000,5907.502,5899.502
s4-umami,F1,r5,C1,llm,grounded,LLM-A,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:43:19.078815Z,-8.000,5147.079,5139.079
s4-umami,F1,r5,C2,llm,grounded,LLM-B,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:56:02.979124Z,-8.000,5910.979,5902.979
s4-umami,F1,r5,C2,llm,grounded,LLM-A,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:43:21.757851Z,-8.000,5149.758,5141.758
s4-umami,F1,r5,C3,llm,grounded,LLM-B,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:56:09.545214Z,-8.000,5917.545,5909.545
s4-umami,F1,r5,C3,llm,grounded,LLM-A,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:43:24.712891Z,-8.000,5152.713,5144.713
s4-umami,F1,r5,C4,llm,grounded,LLM-B,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:56:15.267293Z,-8.000,5923.267,5915.267
s4-umami,F1,r5,C4,llm,grounded,LLM-A,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:43:59.330351Z,-8.000,5187.330,5179.330
s4-umami,F1,r5,C5,llm,grounded,LLM-B,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:56:12.334253Z,-8.000,5920.334,5912.334
s4-umami,F1,r5,C5,llm,grounded,LLM-A,2026-05-23T16:17:40Z,2026-05-23T16:17:32Z,2026-05-23T17:43:58.278336Z,-8.000,5186.278,5178.278
s4-umami,F1,r6,C1,llm,grounded,LLM-B,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:56:37.660602Z,-8.000,5916.661,5908.661
s4-umami,F1,r6,C1,llm,grounded,LLM-A,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:43:58.289336Z,-8.000,5157.289,5149.289
s4-umami,F1,r6,C2,llm,grounded,LLM-B,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:56:17.620326Z,-8.000,5896.620,5888.620
s4-umami,F1,r6,C2,llm,grounded,LLM-A,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:43:58.723342Z,-8.000,5157.723,5149.723
s4-umami,F1,r6,C3,llm,grounded,LLM-B,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:56:20.746370Z,-8.000,5899.746,5891.746
s4-umami,F1,r6,C3,llm,grounded,LLM-A,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:43:27.794932Z,-8.000,5126.795,5118.795
s4-umami,F1,r6,C4,llm,grounded,LLM-B,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:56:24.330420Z,-8.000,5903.330,5895.330
s4-umami,F1,r6,C4,llm,grounded,LLM-A,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:43:59.674355Z,-8.000,5158.674,5150.674
s4-umami,F1,r6,C5,llm,grounded,LLM-B,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:56:27.641465Z,-8.000,5906.641,5898.641
s4-umami,F1,r6,C5,llm,grounded,LLM-A,2026-05-23T16:18:09Z,2026-05-23T16:18:01Z,2026-05-23T17:43:58.894345Z,-8.000,5157.894,5149.894
s4-umami,F1,r7,C1,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:28.910483Z,-5.000,5887.910,5882.910
s4-umami,F1,r7,C1,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:30.238964Z,-5.000,5109.239,5104.239
s4-umami,F1,r7,C2,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:33.041539Z,-5.000,5892.042,5887.042
s4-umami,F1,r7,C2,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:44:31.414784Z,-5.000,5170.415,5165.415
s4-umami,F1,r7,C3,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:36.289583Z,-5.000,5895.290,5890.290
s4-umami,F1,r7,C3,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:33.609008Z,-5.000,5112.609,5107.609
s4-umami,F1,r7,C4,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:41.667657Z,-5.000,5900.668,5895.668
s4-umami,F1,r7,C4,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:36.498045Z,-5.000,5115.498,5110.498
s4-umami,F1,r7,C5,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:45.074704Z,-5.000,5904.075,5899.075
s4-umami,F1,r7,C5,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:39.501085Z,-5.000,5118.501,5113.501
s4-umami,F1,r8,C1,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:53.725822Z,-5.000,5912.726,5907.726
s4-umami,F1,r8,C1,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:41.803115Z,-5.000,5120.803,5115.803
s4-umami,F1,r8,C2,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:48.059745Z,-5.000,5907.060,5902.060
s4-umami,F1,r8,C2,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:44.593152Z,-5.000,5123.593,5118.593
s4-umami,F1,r8,C3,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:51.339790Z,-5.000,5910.340,5905.340
s4-umami,F1,r8,C3,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:44.819155Z,-5.000,5123.819,5118.819
s4-umami,F1,r8,C4,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:56:57.168869Z,-5.000,5916.169,5911.169
s4-umami,F1,r8,C4,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:48.208201Z,-5.000,5127.208,5122.208
s4-umami,F1,r8,C5,llm,grounded,LLM-B,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:57:00.894919Z,-5.000,5919.895,5914.895
s4-umami,F1,r8,C5,llm,grounded,LLM-A,2026-05-23T16:18:26Z,2026-05-23T16:18:21Z,2026-05-23T17:43:47.170187Z,-5.000,5126.170,5121.170
s4-umami,F1,r9,C1,llm,grounded,LLM-B,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:57:13.857095Z,-5.000,5933.857,5928.857
s4-umami,F1,r9,C1,llm,grounded,LLM-A,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:43:48.443204Z,-5.000,5128.443,5123.443
s4-umami,F1,r9,C2,llm,grounded,LLM-B,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:57:02.487941Z,-5.000,5922.488,5917.488
s4-umami,F1,r9,C2,llm,grounded,LLM-A,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:43:50.722234Z,-5.000,5130.722,5125.722
s4-umami,F1,r9,C3,llm,grounded,LLM-B,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:57:06.374993Z,-5.000,5926.375,5921.375
s4-umami,F1,r9,C3,llm,grounded,LLM-A,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:43:51.131240Z,-5.000,5131.131,5126.131
s4-umami,F1,r9,C4,llm,grounded,LLM-B,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:57:09.434035Z,-5.000,5929.434,5924.434
s4-umami,F1,r9,C4,llm,grounded,LLM-A,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:43:53.354270Z,-5.000,5133.354,5128.354
s4-umami,F1,r9,C5,llm,grounded,LLM-B,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:57:12.313074Z,-5.000,5932.313,5927.313
s4-umami,F1,r9,C5,llm,grounded,LLM-A,2026-05-23T16:18:25Z,2026-05-23T16:18:20Z,2026-05-23T17:43:54.916291Z,-5.000,5134.916,5129.916
s4-umami,F2,r1,C1,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:57:22.115206Z,0.000,5778.115,5778.115
s4-umami,F2,r1,C1,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:43:55.255296Z,0.000,4971.255,4971.255
s4-umami,F2,r1,C2,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:57:15.220113Z,0.000,5771.220,5771.220
s4-umami,F2,r1,C2,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:43:57.796330Z,0.000,4973.796,4973.796
s4-umami,F2,r1,C3,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:57:41.523469Z,0.000,5797.523,5797.523
s4-umami,F2,r1,C3,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:43:57.645328Z,0.000,4973.645,4973.645
s4-umami,F2,r1,C4,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:57:21.004191Z,0.000,5777.004,5777.004
s4-umami,F2,r1,C4,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:31.287782Z,0.000,5007.288,5007.288
s4-umami,F2,r1,C5,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:57:27.861284Z,0.000,5783.861,5783.861
s4-umami,F2,r1,C5,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:01.586381Z,0.000,4977.586,4977.586
s4-umami,F2,r10,C1,llm,grounded,LLM-B,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:57:27.143274Z,0.000,5598.143,5598.143
s4-umami,F2,r10,C1,llm,grounded,LLM-A,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:44:30.951777Z,0.000,4821.952,4821.952
s4-umami,F2,r10,C2,llm,grounded,LLM-B,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:57:30.148315Z,0.000,5601.148,5601.148
s4-umami,F2,r10,C2,llm,grounded,LLM-A,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:44:31.011778Z,0.000,4822.012,4822.012
s4-umami,F2,r10,C3,llm,grounded,LLM-B,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:57:39.204437Z,0.000,5610.204,5610.204
s4-umami,F2,r10,C3,llm,grounded,LLM-A,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:44:30.531772Z,0.000,4821.532,4821.532
s4-umami,F2,r10,C4,llm,grounded,LLM-B,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:57:36.363399Z,0.000,5607.363,5607.363
s4-umami,F2,r10,C4,llm,grounded,LLM-A,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:44:31.117780Z,0.000,4822.118,4822.118
s4-umami,F2,r10,C5,llm,grounded,LLM-B,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:57:54.830650Z,0.000,5625.831,5625.831
s4-umami,F2,r10,C5,llm,grounded,LLM-A,2026-05-23T16:24:09Z,2026-05-23T16:24:09Z,2026-05-23T17:44:31.002778Z,0.000,4822.003,4822.003
s4-umami,F2,r2,C1,llm,grounded,LLM-B,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:57:45.239519Z,0.000,5768.240,5768.240
s4-umami,F2,r2,C1,llm,grounded,LLM-A,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:44:31.222781Z,0.000,4974.223,4974.223
s4-umami,F2,r2,C2,llm,grounded,LLM-B,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:58:12.080884Z,0.000,5795.081,5795.081
s4-umami,F2,r2,C2,llm,grounded,LLM-A,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:44:03.791411Z,0.000,4946.791,4946.791
s4-umami,F2,r2,C3,llm,grounded,LLM-B,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:57:50.495591Z,0.000,5773.496,5773.496
s4-umami,F2,r2,C3,llm,grounded,LLM-A,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:44:06.445447Z,0.000,4949.445,4949.445
s4-umami,F2,r2,C4,llm,grounded,LLM-B,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:57:57.314684Z,0.000,5780.315,5780.315
s4-umami,F2,r2,C4,llm,grounded,LLM-A,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:44:09.579489Z,0.000,4952.579,4952.579
s4-umami,F2,r2,C5,llm,grounded,LLM-B,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:58:00.564728Z,0.000,5783.565,5783.565
s4-umami,F2,r2,C5,llm,grounded,LLM-A,2026-05-23T16:21:37Z,2026-05-23T16:21:37Z,2026-05-23T17:44:12.324526Z,0.000,4955.325,4955.325
s4-umami,F2,r3,C1,llm,grounded,LLM-B,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:58:00.290724Z,0.000,5803.291,5803.291
s4-umami,F2,r3,C1,llm,grounded,LLM-A,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:44:14.584557Z,0.000,4977.585,4977.585
s4-umami,F2,r3,C2,llm,grounded,LLM-B,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:58:03.289765Z,0.000,5806.290,5806.290
s4-umami,F2,r3,C2,llm,grounded,LLM-A,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:44:16.523583Z,0.000,4979.524,4979.524
s4-umami,F2,r3,C3,llm,grounded,LLM-B,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:58:11.787880Z,0.000,5814.788,5814.788
s4-umami,F2,r3,C3,llm,grounded,LLM-A,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:44:19.392622Z,0.000,4982.393,4982.393
s4-umami,F2,r3,C4,llm,grounded,LLM-B,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:58:08.795840Z,0.000,5811.796,5811.796
s4-umami,F2,r3,C4,llm,grounded,LLM-A,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:44:23.056671Z,0.000,4986.057,4986.057
s4-umami,F2,r3,C5,llm,grounded,LLM-B,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:58:29.657122Z,0.000,5832.657,5832.657
s4-umami,F2,r3,C5,llm,grounded,LLM-A,2026-05-23T16:21:17Z,2026-05-23T16:21:17Z,2026-05-23T17:44:25.650706Z,0.000,4988.651,4988.651
s4-umami,F2,r4,C1,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:58:15.846935Z,0.000,5831.847,5831.847
s4-umami,F2,r4,C1,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:27.530731Z,0.000,5003.531,5003.531
s4-umami,F2,r4,C2,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:58:18.020964Z,0.000,5834.021,5834.021
s4-umami,F2,r4,C2,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:29.280755Z,0.000,5005.281,5005.281
s4-umami,F2,r4,C3,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:58:23.696041Z,0.000,5839.696,5839.696
s4-umami,F2,r4,C3,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:30.878777Z,0.000,5006.879,5006.879
s4-umami,F2,r4,C4,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:58:26.569080Z,0.000,5842.569,5842.569
s4-umami,F2,r4,C4,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:33.336809Z,0.000,5009.337,5009.337
s4-umami,F2,r4,C5,llm,grounded,LLM-B,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:58:54.346456Z,0.000,5870.346,5870.346
s4-umami,F2,r4,C5,llm,grounded,LLM-A,2026-05-23T16:21:04Z,2026-05-23T16:21:04Z,2026-05-23T17:44:32.349796Z,0.000,5008.350,5008.350
s4-umami,F2,r5,C1,llm,grounded,LLM-B,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:58:30.688136Z,0.000,5829.688,5829.688
s4-umami,F2,r5,C1,llm,grounded,LLM-A,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:44:32.073792Z,0.000,4991.074,4991.074
s4-umami,F2,r5,C2,llm,grounded,LLM-B,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:58:33.644176Z,0.000,5832.644,5832.644
s4-umami,F2,r5,C2,llm,grounded,LLM-A,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:45:02.990207Z,0.000,5021.990,5021.990
s4-umami,F2,r5,C3,llm,grounded,LLM-B,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:58:41.655284Z,0.000,5840.655,5840.655
s4-umami,F2,r5,C3,llm,grounded,LLM-A,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:44:33.810816Z,0.000,4992.811,4992.811
s4-umami,F2,r5,C4,llm,grounded,LLM-B,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:58:39.424254Z,0.000,5838.424,5838.424
s4-umami,F2,r5,C4,llm,grounded,LLM-A,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:45:02.851205Z,0.000,5021.851,5021.851
s4-umami,F2,r5,C5,llm,grounded,LLM-B,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:58:44.840327Z,0.000,5843.840,5843.840
s4-umami,F2,r5,C5,llm,grounded,LLM-A,2026-05-23T16:21:21Z,2026-05-23T16:21:21Z,2026-05-23T17:45:02.922206Z,0.000,5021.922,5021.922
s4-umami,F2,r6,C1,llm,grounded,LLM-B,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:58:45.651338Z,0.000,5699.651,5699.651
s4-umami,F2,r6,C1,llm,grounded,LLM-A,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:45:02.812205Z,0.000,4876.812,4876.812
s4-umami,F2,r6,C2,llm,grounded,LLM-B,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:59:00.143534Z,0.000,5714.144,5714.144
s4-umami,F2,r6,C2,llm,grounded,LLM-A,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:45:03.030207Z,0.000,4877.030,4877.030
s4-umami,F2,r6,C3,llm,grounded,LLM-B,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:58:50.740407Z,0.000,5704.740,5704.740
s4-umami,F2,r6,C3,llm,grounded,LLM-A,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:44:33.780815Z,0.000,4847.781,4847.781
s4-umami,F2,r6,C4,llm,grounded,LLM-B,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:58:57.825503Z,0.000,5711.826,5711.826
s4-umami,F2,r6,C4,llm,grounded,LLM-A,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:45:07.037261Z,0.000,4881.037,4881.037
s4-umami,F2,r6,C5,llm,grounded,LLM-B,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:58:59.338524Z,0.000,5713.339,5713.339
s4-umami,F2,r6,C5,llm,grounded,LLM-A,2026-05-23T16:23:46Z,2026-05-23T16:23:46Z,2026-05-23T17:45:06.939260Z,0.000,4880.939,4880.939
s4-umami,F2,r7,C1,llm,grounded,LLM-B,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:59:12.144697Z,0.000,5734.145,5734.145
s4-umami,F2,r7,C1,llm,grounded,LLM-A,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:44:34.605826Z,0.000,4856.606,4856.606
s4-umami,F2,r7,C2,llm,grounded,LLM-B,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:59:06.332618Z,0.000,5728.333,5728.333
s4-umami,F2,r7,C2,llm,grounded,LLM-A,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:44:35.972845Z,0.000,4857.973,4857.973
s4-umami,F2,r7,C3,llm,grounded,LLM-B,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:59:05.196603Z,0.000,5727.197,5727.197
s4-umami,F2,r7,C3,llm,grounded,LLM-A,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:45:05.883246Z,0.000,4887.883,4887.883
s4-umami,F2,r7,C4,llm,grounded,LLM-B,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:59:11.971695Z,0.000,5733.972,5733.972
s4-umami,F2,r7,C4,llm,grounded,LLM-A,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:44:37.650867Z,0.000,4859.651,4859.651
s4-umami,F2,r7,C5,llm,grounded,LLM-B,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:59:21.682827Z,0.000,5743.683,5743.683
s4-umami,F2,r7,C5,llm,grounded,LLM-A,2026-05-23T16:23:38Z,2026-05-23T16:23:38Z,2026-05-23T17:44:40.300903Z,0.000,4862.301,4862.301
s4-umami,F2,r8,C1,llm,grounded,LLM-B,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:59:24.309863Z,0.000,5717.310,5717.310
s4-umami,F2,r8,C1,llm,grounded,LLM-A,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:46:09.802112Z,0.000,4922.802,4922.802
s4-umami,F2,r8,C2,llm,grounded,LLM-B,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:59:14.978736Z,0.000,5707.979,5707.979
s4-umami,F2,r8,C2,llm,grounded,LLM-A,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:44:42.183928Z,0.000,4835.184,4835.184
s4-umami,F2,r8,C3,llm,grounded,LLM-B,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:59:24.455865Z,0.000,5717.456,5717.456
s4-umami,F2,r8,C3,llm,grounded,LLM-A,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:44:44.756963Z,0.000,4837.757,4837.757
s4-umami,F2,r8,C4,llm,grounded,LLM-B,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:59:45.222146Z,0.000,5738.222,5738.222
s4-umami,F2,r8,C4,llm,grounded,LLM-A,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:44:47.187996Z,0.000,4840.188,4840.188
s4-umami,F2,r8,C5,llm,grounded,LLM-B,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:59:29.631935Z,0.000,5722.632,5722.632
s4-umami,F2,r8,C5,llm,grounded,LLM-A,2026-05-23T16:24:07Z,2026-05-23T16:24:07Z,2026-05-23T17:44:50.557041Z,0.000,4843.557,4843.557
s4-umami,F2,r9,C1,llm,grounded,LLM-B,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:59:30.534947Z,0.000,5724.535,5724.535
s4-umami,F2,r9,C1,llm,grounded,LLM-A,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:44:52.516068Z,0.000,4846.516,4846.516
s4-umami,F2,r9,C2,llm,grounded,LLM-B,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:59:36.605028Z,0.000,5730.605,5730.605
s4-umami,F2,r9,C2,llm,grounded,LLM-A,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:44:54.819099Z,0.000,4848.819,4848.819
s4-umami,F2,r9,C3,llm,grounded,LLM-B,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:59:35.593015Z,0.000,5729.593,5729.593
s4-umami,F2,r9,C3,llm,grounded,LLM-A,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:44:58.578148Z,0.000,4852.578,4852.578
s4-umami,F2,r9,C4,llm,grounded,LLM-B,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T18:00:05.959430Z,0.000,5759.959,5759.959
s4-umami,F2,r9,C4,llm,grounded,LLM-A,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:45:01.204183Z,0.000,4855.204,4855.204
s4-umami,F2,r9,C5,llm,grounded,LLM-B,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:59:42.277105Z,0.000,5736.277,5736.277
s4-umami,F2,r9,C5,llm,grounded,LLM-A,2026-05-23T16:24:06Z,2026-05-23T16:24:06Z,2026-05-23T17:45:04.094222Z,0.000,4858.094,4858.094
s4-umami,F3,r1,C1,llm,grounded,LLM-B,2026-05-23T16:24:58Z,2026-05-23T16:24:50Z,2026-05-23T17:59:47.207173Z,-8.000,5697.207,5689.207
s4-umami,F3,r1,C1,llm,grounded,LLM-A,2026-05-23T16:24:58Z,2026-05-23T16:24:50Z,2026-05-23T17:45:05.974247Z,-8.000,4815.974,4807.974
